id,event,obj,page_load_time,trigger_time,user_id,device
5228,28,,2022-09-02 11:21:13,2022-09-02 11:21:22.313372,288,1
5229,28,,2022-09-02 11:21:13,2022-09-02 11:21:22.863237,288,1
5230,28,,2022-09-02 11:21:13,2022-09-02 11:21:23.259821,288,1
5231,7,,2022-09-02 11:21:10,2022-09-02 11:21:23.664853,,1
5232,26,,2022-09-02 11:21:10,2022-09-02 11:21:23.699825,166,1
5233,28,,2022-09-02 11:21:10,2022-09-02 11:21:28.369973,240,1
5234,6,,2022-09-02 11:21:30,2022-09-02 11:21:31.641488,,1
5235,28,,2022-09-02 11:21:10,2022-09-02 11:21:32.365468,240,1
5236,7,,2022-09-02 11:21:14,2022-09-02 11:21:35.541850,,1
5237,13,,2022-09-02 10:39:03,2022-09-02 11:21:38.318912,286,1
5238,28,,2022-09-02 11:21:35,2022-09-02 11:21:40.034913,398,1
5239,13,,2022-09-02 10:39:03,2022-09-02 11:21:40.091558,286,1
5240,13,,2022-09-02 10:39:03,2022-09-02 11:21:40.327792,286,1
5241,13,,2022-09-02 10:39:03,2022-09-02 11:21:40.684555,286,1
5242,13,,2022-09-02 10:39:03,2022-09-02 11:21:40.922393,286,1
5243,7,,2022-09-02 11:21:30,2022-09-02 11:21:43.388275,,1
5244,9,,2022-09-02 11:21:38,2022-09-02 11:21:44.677730,131,1
5245,7,,2022-09-02 11:21:35,2022-09-02 11:21:46.369663,,1
5246,7,,2022-09-02 11:21:36,2022-09-02 11:21:46.705980,,1
5247,7,,2022-09-02 11:21:43,2022-09-02 11:21:50.686490,,1
5248,22,435,2022-09-02 11:19:36,2022-09-02 11:21:51.560079,299,1
5249,7,,2022-09-02 11:21:46,2022-09-02 11:21:53.677001,,1
5250,7,,2022-09-02 11:21:46,2022-09-02 11:21:56.050656,,1
5251,13,,2022-09-02 11:21:10,2022-09-02 11:21:58.022209,427,1
5252,13,,2022-09-02 11:21:45,2022-09-02 11:21:59.462620,131,1
5253,7,,2022-09-02 11:21:56,2022-09-02 11:22:00.878000,,1
5254,26,,2022-09-02 11:20:24,2022-09-02 11:22:01.637670,143,1
5255,13,,2022-09-02 10:39:03,2022-09-02 11:22:07.252917,286,1
5256,8,,2022-09-02 11:21:41,2022-09-02 11:22:07.632944,,1
5257,13,,2022-09-02 11:18:56,2022-09-02 11:22:09.569585,224,1
5258,9,,2022-09-02 11:22:08,2022-09-02 11:22:13.004339,431,1
5259,7,,2022-09-02 11:21:56,2022-09-02 11:22:13.546843,,1
5260,28,,2022-09-02 11:22:11,2022-09-02 11:22:14.527115,112,1
5261,29,,2022-09-02 11:22:14,2022-09-02 11:22:16.948030,205,1
5262,29,,2022-09-02 11:22:14,2022-09-02 11:22:21.988895,195,1
5263,29,,2022-09-02 11:22:14,2022-09-02 11:22:22.082529,195,1
5264,6,,2022-09-02 11:22:28,2022-09-02 11:22:31.486419,283,1
5265,1,,2022-09-02 11:22:30,2022-09-02 11:22:33.686027,175,1
5266,6,,2022-09-02 11:22:32,2022-09-02 11:22:34.556985,,0
5267,1,,2022-09-02 11:22:31,2022-09-02 11:22:35.968557,283,1
5268,28,,2022-09-02 11:22:32,2022-09-02 11:22:36.224704,210,0
5269,26,,2022-09-02 11:22:31,2022-09-02 11:22:38.892311,283,1
5270,6,,2022-09-02 11:22:13,2022-09-02 11:22:42.565547,106,1
5271,26,,2022-09-02 11:22:30,2022-09-02 11:22:43.172533,175,1
5272,19,431,2022-09-02 11:20:19,2022-09-02 11:22:44.155453,163,1
5273,19,431,2022-09-02 11:20:19,2022-09-02 11:22:44.162017,163,1
5274,28,,2022-09-02 11:22:39,2022-09-02 11:22:45.521239,283,1
5275,19,431,2022-09-02 11:20:19,2022-09-02 11:22:46.636554,163,1
5276,13,,2022-09-02 11:16:58,2022-09-02 11:22:47.283560,429,1
5277,28,,2022-09-02 11:22:39,2022-09-02 11:22:48.715654,283,1
5278,1,,2022-09-02 11:22:24,2022-09-02 11:22:51.064696,112,1
5279,26,,2022-09-02 11:22:42,2022-09-02 11:22:51.304047,106,1
5280,27,,2022-09-02 11:22:59,2022-09-02 11:22:59.769566,209,1
5281,28,,2022-09-02 11:22:59,2022-09-02 11:23:00.621843,209,1
5282,29,,2022-09-02 11:21:38,2022-09-02 11:23:01.099904,288,1
5283,8,,2022-09-02 11:22:34,2022-09-02 11:23:02.955782,,0
5284,26,,2022-09-02 11:20:31,2022-09-02 11:23:03.219849,314,1
5285,14,,2022-09-02 11:20:12,2022-09-02 11:23:03.500058,133,1
5286,14,,2022-09-02 11:20:12,2022-09-02 11:23:06.225061,133,1
5287,26,,2022-09-02 11:12:00,2022-09-02 11:23:07.737633,265,1
5288,28,,2022-09-02 11:21:35,2022-09-02 11:23:08.888435,207,1
5289,28,,2022-09-02 11:23:09,2022-09-02 11:23:08.984241,265,1
5290,1,,2022-09-02 11:23:07,2022-09-02 11:23:09.820890,318,1
5291,7,,2022-09-02 11:23:07,2022-09-02 11:23:09.878357,,1
5292,28,,2022-09-02 11:22:59,2022-09-02 11:23:10.164397,75,1
5293,28,,2022-09-02 11:23:09,2022-09-02 11:23:10.601036,265,1
5294,28,,2022-09-02 11:21:35,2022-09-02 11:23:11.166760,207,1
5295,6,,2022-09-02 11:23:10,2022-09-02 11:23:13.570670,,1
5296,28,,2022-09-02 11:23:03,2022-09-02 11:23:13.589338,314,1
5297,26,,2022-09-02 11:20:32,2022-09-02 11:23:24.025430,211,1
5298,28,,2022-09-02 11:23:09,2022-09-02 11:23:24.212734,71,1
5299,28,,2022-09-02 11:22:59,2022-09-02 11:23:28.416270,75,1
5300,26,,2022-09-02 11:23:09,2022-09-02 11:23:28.886579,71,1
5301,26,,2022-09-02 11:23:07,2022-09-02 11:23:28.908167,307,1
5302,9,,2022-09-02 11:23:06,2022-09-02 11:23:29.089971,432,0
5303,1,,2022-09-02 11:23:06,2022-09-02 11:23:29.174249,209,1
5304,27,,2022-09-02 11:21:35,2022-09-02 11:23:29.322453,207,1
5305,28,,2022-09-02 11:22:59,2022-09-02 11:23:29.491395,75,1
5306,27,,2022-09-02 11:21:35,2022-09-02 11:23:29.511182,207,1
5307,28,,2022-09-01 23:30:45,2022-09-02 11:23:29.591014,289,1
5308,7,,2022-09-02 11:23:02,2022-09-02 11:23:31.195539,332,0
5309,26,,2022-09-02 11:20:32,2022-09-02 11:23:31.935169,211,1
5310,1,,2022-09-02 11:23:07,2022-09-02 11:23:32.284777,318,1
5311,1,,2022-09-02 11:23:07,2022-09-02 11:23:32.321154,318,1
5312,1,,2022-09-02 11:23:07,2022-09-02 11:23:32.725615,318,1
5313,1,,2022-09-02 11:23:07,2022-09-02 11:23:32.753734,318,1
5314,28,,2022-09-02 11:23:07,2022-09-02 11:23:32.945075,307,1
5315,7,,2022-09-02 11:23:07,2022-09-02 11:23:32.949662,,1
5316,26,,2022-09-02 11:15:30,2022-09-02 11:23:32.988908,157,1
5317,1,,2022-09-02 11:23:06,2022-09-02 11:23:33.726561,209,1
5318,1,,2022-09-02 11:23:07,2022-09-02 11:23:33.766752,318,1
5319,19,399,2022-09-02 11:19:59,2022-09-02 11:23:33.951027,103,1
5320,22,393,2022-09-02 11:22:39,2022-09-02 11:23:34.006413,283,1
5321,1,,2022-09-02 11:23:03,2022-09-02 11:23:34.059113,314,1
5322,22,393,2022-09-02 11:22:39,2022-09-02 11:23:34.078964,283,1
5323,27,,2022-09-02 11:23:07,2022-09-02 11:23:34.145453,318,1
5324,26,,2022-09-02 11:23:29,2022-09-02 11:23:34.279471,271,1
5325,1,,2022-09-02 11:23:32,2022-09-02 11:23:34.463185,201,1
5326,28,,2022-09-02 11:23:34,2022-09-02 11:23:35.424038,318,1
5327,28,,2022-09-02 11:23:34,2022-09-02 11:23:37.224991,279,1
5328,28,,2022-09-02 11:23:26,2022-09-02 11:23:38.722708,133,1
5329,26,,2022-09-02 11:23:32,2022-09-02 11:23:45.297971,201,1
5330,28,,2022-09-02 11:22:39,2022-09-02 11:23:45.522092,283,1
5331,29,,2022-09-02 10:33:11,2022-09-02 11:23:45.536521,374,1
5332,27,,2022-09-02 11:23:34,2022-09-02 11:23:48.272640,332,0
5333,7,,2022-09-02 11:23:38,2022-09-02 11:23:48.424694,,1
5334,28,,2022-09-02 11:20:41,2022-09-02 11:23:49.211360,202,1
5335,7,,2022-09-02 11:23:37,2022-09-02 11:23:49.244373,,1
5336,28,,2022-09-02 11:23:34,2022-09-02 11:23:51.932684,271,1
5337,27,,2022-09-02 11:23:48,2022-09-02 11:23:54.083168,219,1
5338,6,,2022-09-02 11:23:45,2022-09-02 11:23:54.179137,207,1
5339,1,,2022-09-02 11:20:41,2022-09-02 11:23:54.236392,202,1
5340,7,,2022-09-02 11:23:49,2022-09-02 11:23:54.252712,,1
5341,28,,2022-09-02 11:23:52,2022-09-02 11:23:54.990001,201,1
5342,27,,2022-09-02 11:23:45,2022-09-02 11:23:58.692664,427,1
5343,28,,2022-09-02 11:23:54,2022-09-02 11:23:58.932644,219,1
5344,7,,2022-09-02 11:23:34,2022-09-02 11:24:00.362449,,1
5345,26,,2022-09-02 11:23:52,2022-09-02 11:24:06.980802,159,1
5346,26,,2022-09-02 11:23:29,2022-09-02 11:24:07.168391,186,1
5347,7,,2022-09-02 11:23:49,2022-09-02 11:24:07.860531,,1
5348,28,,2022-09-02 11:23:54,2022-09-02 11:24:08.005252,207,1
5349,1,,2022-09-02 11:20:41,2022-09-02 11:24:09.988394,202,1
5350,1,,2022-09-02 11:19:36,2022-09-02 11:24:10.802550,299,1
5351,7,,2022-09-02 11:23:50,2022-09-02 11:24:10.824914,,1
5352,1,,2022-09-02 11:23:29,2022-09-02 11:24:11.702993,186,1
5353,1,,2022-09-02 11:23:29,2022-09-02 11:24:11.709934,186,1
5354,1,,2022-09-02 11:23:37,2022-09-02 11:24:11.735295,314,1
5355,26,,2022-09-02 11:23:29,2022-09-02 11:24:12.994586,186,1
5356,26,,2022-09-02 11:20:41,2022-09-02 11:24:13.027801,202,1
5357,27,,2022-09-02 11:23:52,2022-09-02 11:24:13.176450,159,1
5358,1,,2022-09-02 11:23:58,2022-09-02 11:24:16.425089,305,1
5359,27,,2022-09-02 11:23:29,2022-09-02 11:24:16.664267,186,1
5360,29,,2022-09-02 11:24:07,2022-09-02 11:24:17.457433,279,1
5361,28,,2022-09-02 11:24:13,2022-09-02 11:24:17.464168,159,1
5362,29,,2022-09-02 11:19:42,2022-09-02 11:24:21.762443,226,1
5363,26,,2022-09-02 11:23:50,2022-09-02 11:24:21.825738,289,1
5364,29,,2022-09-02 11:24:07,2022-09-02 11:24:21.888613,279,1
5365,29,,2022-09-02 11:19:42,2022-09-02 11:24:21.903672,226,1
5366,1,,2022-09-02 11:24:13,2022-09-02 11:24:21.923128,159,1
5367,1,,2022-09-02 11:23:58,2022-09-02 11:24:21.951104,305,1
5368,1,,2022-09-02 11:23:50,2022-09-02 11:24:21.988500,289,1
5369,26,,2022-09-02 11:24:16,2022-09-02 11:24:22.030782,186,1
5370,13,,2022-09-02 11:23:48,2022-09-02 11:24:23.341975,332,0
5371,1,,2022-09-02 11:24:21,2022-09-02 11:24:24.760904,273,0
5372,29,,2022-09-02 11:19:36,2022-09-02 11:24:25.169336,299,1
5373,28,,2022-09-02 11:24:22,2022-09-02 11:24:31.037005,305,1
5374,6,,2022-09-02 11:24:25,2022-09-02 11:24:32.367291,183,1
5375,1,,2022-09-02 11:24:21,2022-09-02 11:24:32.436498,273,0
5376,1,,2022-09-02 11:24:31,2022-09-02 11:24:37.557921,334,1
5377,6,,2022-09-02 11:24:37,2022-09-02 11:24:42.858480,359,1
5378,22,174,2022-09-02 11:23:34,2022-09-02 11:24:44.713438,56,1
5379,26,,2022-09-02 11:24:01,2022-09-02 11:24:45.021937,273,1
5380,28,,2022-09-02 11:22:43,2022-09-02 11:24:45.045979,175,1
5381,28,,2022-09-02 11:24:44,2022-09-02 11:24:45.070242,286,1
5382,26,,2022-09-02 11:24:43,2022-09-02 11:24:45.099096,183,1
5383,29,,2022-09-02 11:24:37,2022-09-02 11:24:46.885692,201,1
5384,8,,2022-09-02 11:24:16,2022-09-02 11:24:47.150272,,1
5385,7,,2022-09-02 11:24:42,2022-09-02 11:24:47.572650,,1
5386,1,,2022-09-02 11:24:43,2022-09-02 11:24:47.860725,359,1
5387,26,,2022-09-02 11:24:31,2022-09-02 11:24:48.970496,334,1
5388,26,,2022-09-02 11:24:46,2022-09-02 11:24:49.510860,110,1
5389,26,,2022-09-02 11:24:01,2022-09-02 11:24:49.654720,273,1
5390,26,,2022-09-02 11:24:43,2022-09-02 11:24:49.831400,359,1
5391,1,,2022-09-02 11:24:44,2022-09-02 11:24:50.055584,319,1
5392,27,,2022-09-02 11:24:49,2022-09-02 11:24:50.510940,334,1
5393,28,,2022-09-02 11:24:50,2022-09-02 11:24:52.590356,334,1
5394,28,,2022-09-02 11:24:48,2022-09-02 11:24:53.601234,433,1
5395,9,,2022-09-02 11:12:11,2022-09-02 11:24:57.317882,425,1
5396,7,,2022-09-02 11:24:49,2022-09-02 11:24:59.169387,,1
5397,1,,2022-09-02 11:24:24,2022-09-02 11:24:59.410223,53,0
5398,8,,2022-09-02 10:31:22,2022-09-02 11:25:01.485732,407,1
5399,8,,2022-09-02 11:24:10,2022-09-02 11:25:03.910120,,1
5400,28,,2022-09-02 11:24:01,2022-09-02 11:25:04.262583,273,1
5401,1,,2022-09-02 11:25:01,2022-09-02 11:25:04.560919,407,1
5402,1,,2022-09-02 11:25:01,2022-09-02 11:25:05.018401,407,1
5403,29,,2022-09-02 09:11:50,2022-09-02 11:25:05.637372,384,1
5404,26,,2022-09-02 11:25:01,2022-09-02 11:25:06.115077,407,1
5405,28,,2022-09-02 11:24:13,2022-09-02 11:25:08.031298,202,1
5406,28,,2022-09-02 11:25:04,2022-09-02 11:25:10.783687,434,1
5407,28,,2022-09-02 11:25:06,2022-09-02 11:25:17.778681,407,1
5408,29,,2022-09-02 11:23:06,2022-09-02 11:25:19.191788,209,1
5409,28,,2022-09-02 11:25:19,2022-09-02 11:25:21.369673,278,1
5410,26,,2022-09-02 11:24:44,2022-09-02 11:25:23.369116,319,1
5411,7,,2022-09-02 11:25:16,2022-09-02 11:25:28.007299,,1
5412,26,,2022-09-02 11:25:35,2022-09-02 11:25:36.216719,307,1
5413,29,,2022-09-02 11:25:14,2022-09-02 11:25:36.454539,202,1
5414,6,,2022-09-02 11:25:41,2022-09-02 11:25:41.242715,,1
5415,7,,2022-09-02 11:25:28,2022-09-02 11:25:43.246925,,1
5416,1,,2022-09-02 11:25:41,2022-09-02 11:25:44.081827,179,1
5417,7,,2022-09-02 11:25:38,2022-09-02 11:25:45.718855,,1
5418,7,,2022-09-02 11:24:49,2022-09-02 11:25:46.022069,,1
5419,7,,2022-09-02 11:25:43,2022-09-02 11:25:48.333754,,1
5420,13,,2022-09-02 11:17:26,2022-09-02 11:25:50.061397,424,1
5421,26,,2022-09-02 11:25:41,2022-09-02 11:25:51.232764,179,1
5422,26,,2022-09-02 11:25:01,2022-09-02 11:25:58.347395,175,1
5423,9,,2022-09-02 11:25:49,2022-09-02 11:25:59.956903,432,1
5424,1,,2022-09-02 11:25:41,2022-09-02 11:26:01.221269,336,0
5425,28,,2022-09-02 11:25:41,2022-09-02 11:26:02.186907,336,0
5426,6,,2022-09-02 11:25:58,2022-09-02 11:26:04.838424,192,0
5427,10,,2022-09-02 11:24:33,2022-09-02 11:26:05.325968,332,0
5428,28,,2022-09-02 11:25:44,2022-09-02 11:26:07.337299,144,1
5429,1,,2022-09-02 11:25:51,2022-09-02 11:26:09.833930,179,1
5430,7,,2022-09-02 11:25:43,2022-09-02 11:26:10.477067,,1
5431,10,,2022-09-02 11:24:33,2022-09-02 11:26:10.507962,332,0
5432,1,,2022-09-02 11:26:05,2022-09-02 11:26:11.559078,192,0
5433,26,,2022-09-02 11:25:37,2022-09-02 11:26:12.669560,433,1
5434,1,,2022-09-02 11:26:05,2022-09-02 11:26:14.114835,192,0
5435,27,,2022-09-02 11:26:13,2022-09-02 11:26:14.781385,433,1
5436,25,434,2022-09-02 11:26:10,2022-09-02 11:26:16.086929,222,1
5437,1,,2022-09-02 11:26:13,2022-09-02 11:26:16.341703,333,0
5438,28,,2022-09-02 11:26:07,2022-09-02 11:26:16.607316,231,1
5439,26,,2022-09-02 11:26:12,2022-09-02 11:26:16.699710,190,1
5440,28,,2022-09-02 11:26:14,2022-09-02 11:26:16.864252,433,1
5441,1,,2022-09-02 11:26:07,2022-09-02 11:26:18.076823,231,1
5442,26,,2022-09-01 21:46:09,2022-09-02 11:26:18.602136,292,1
5443,29,,2022-09-02 11:26:10,2022-09-02 11:26:18.756004,222,1
5444,1,,2022-09-02 11:22:53,2022-09-02 11:26:18.825173,141,1
5445,28,,2022-09-02 11:25:51,2022-09-02 11:26:20.709963,179,1
5446,26,,2022-09-02 11:26:18,2022-09-02 11:26:21.632304,103,1
5447,28,,2022-09-02 11:26:07,2022-09-02 11:26:22.103494,231,1
5448,29,,2022-09-02 11:26:15,2022-09-02 11:26:22.724083,52,1
5449,28,,2022-09-02 11:26:07,2022-09-02 11:26:22.831566,231,1
5450,1,,2022-09-02 11:25:55,2022-09-02 11:26:23.097360,292,1
5451,28,,2022-09-02 11:26:07,2022-09-02 11:26:23.712873,231,1
5452,7,,2022-09-02 11:25:46,2022-09-02 11:26:24.822423,,1
5453,26,,2022-09-02 11:25:51,2022-09-02 11:26:25.542097,179,1
5454,29,,2022-09-02 11:20:33,2022-09-02 11:26:25.803635,356,1
5455,27,,2022-09-02 11:26:25,2022-09-02 11:26:27.124038,179,1
5456,1,,2022-09-02 11:22:53,2022-09-02 11:26:27.422571,141,1
5457,26,,2022-09-02 11:14:11,2022-09-02 11:26:27.775586,311,1
5458,28,,2022-09-02 11:26:12,2022-09-02 11:26:28.987552,386,1
5459,28,,2022-09-02 11:26:27,2022-09-02 11:26:29.499246,179,1
5460,28,,2022-09-02 11:26:13,2022-09-02 11:26:29.946655,333,0
5461,29,,2022-09-02 11:23:52,2022-09-02 11:26:35.509678,75,1
5462,28,,2022-09-02 11:26:29,2022-09-02 11:26:35.754496,64,1
5463,26,,2022-09-02 11:26:22,2022-09-02 11:26:40.241265,79,1
5464,28,,2022-09-02 11:26:15,2022-09-02 11:26:40.422887,192,0
5465,26,,2022-09-02 11:26:26,2022-09-02 11:26:42.391351,365,0
5466,7,,2022-09-02 11:26:22,2022-09-02 11:26:42.582564,,1
5467,28,,2022-09-02 11:17:48,2022-09-02 11:26:44.252849,169,1
5468,28,,2022-09-02 11:26:15,2022-09-02 11:26:53.201917,192,0
5469,27,,2022-09-02 11:26:15,2022-09-02 11:26:53.325442,192,0
5470,27,,2022-09-02 11:26:21,2022-09-02 11:26:53.420578,103,1
5471,7,,2022-09-02 11:26:24,2022-09-02 11:26:53.506853,,0
5472,28,,2022-09-02 11:26:35,2022-09-02 11:26:54.243955,407,1
5473,28,,2022-09-02 11:26:07,2022-09-02 11:26:54.259351,231,1
5474,1,,2022-09-01 21:03:47,2022-09-02 11:26:57.901671,266,1
5475,29,,2022-09-01 23:21:02,2022-09-02 11:26:57.920341,264,1
5476,26,,2022-09-02 11:23:17,2022-09-02 11:26:57.935245,141,1
5477,28,,2022-09-02 11:26:28,2022-09-02 11:26:58.912652,311,1
5478,6,,2022-09-02 11:26:30,2022-09-02 11:27:02.447944,94,1
5479,28,,2022-09-02 11:26:29,2022-09-02 11:27:02.558115,64,1
5480,1,,2022-09-02 11:26:35,2022-09-02 11:27:05.805161,407,1
5481,29,,2022-09-02 11:25:03,2022-09-02 11:27:05.875315,334,1
5482,26,,2022-09-02 11:26:13,2022-09-02 11:27:07.905324,292,1
5483,28,,2022-09-02 11:26:28,2022-09-02 11:27:08.110577,311,1
5484,29,,2022-09-02 11:23:37,2022-09-02 11:27:08.146867,314,1
5485,26,,2022-09-02 11:26:13,2022-09-02 11:27:08.725049,292,1
5486,1,,2022-09-02 11:26:28,2022-09-02 11:27:08.897656,311,1
5487,7,,2022-09-02 11:25:59,2022-09-02 11:27:08.904750,,1
5488,14,,2022-09-02 11:20:19,2022-09-02 11:27:09.740694,255,1
5489,7,,2022-09-02 11:26:25,2022-09-02 11:27:14.546567,,1
5490,29,,2022-09-02 11:23:37,2022-09-02 11:27:14.779509,314,1
5491,29,,2022-09-02 11:18:26,2022-09-02 11:27:14.811686,391,1
5492,29,,2022-09-02 11:24:43,2022-09-02 11:27:14.841815,289,1
5493,29,,2022-09-01 22:48:52,2022-09-02 11:27:14.869529,312,1
5494,9,,2022-09-01 21:03:47,2022-09-02 11:27:14.895942,266,1
5495,1,,2022-09-02 11:26:13,2022-09-02 11:27:15.009552,292,1
5496,1,,2022-09-02 11:26:35,2022-09-02 11:27:15.053856,407,1
5497,1,,2022-09-02 11:25:25,2022-09-02 11:27:16.538631,183,1
5498,28,,2022-09-02 11:26:35,2022-09-02 11:27:16.756236,407,1
5499,26,,2022-09-02 11:26:11,2022-09-02 11:27:18.392109,424,1
5500,28,,2022-09-02 11:26:35,2022-09-02 11:27:20.676029,407,1
5501,1,,2022-09-02 11:23:17,2022-09-02 11:27:26.750723,141,1
5502,7,,2022-09-02 11:26:43,2022-09-02 11:27:28.378025,,1
5503,1,,2022-09-02 11:23:17,2022-09-02 11:27:31.287743,141,1
5504,26,,2022-09-02 11:26:12,2022-09-02 11:27:31.297093,379,1
5505,26,,2022-09-02 11:26:27,2022-09-02 11:27:31.508068,327,1
5506,26,,2022-09-02 11:22:24,2022-09-02 11:27:31.832963,112,1
5507,26,,2022-09-02 11:26:13,2022-09-02 11:27:31.990583,292,1
5508,29,,2022-09-02 11:20:19,2022-09-02 11:27:32.655079,255,1
5509,28,,2022-09-02 11:26:53,2022-09-02 11:27:32.670944,192,0
5510,1,,2022-09-02 11:22:24,2022-09-02 11:27:37.514665,112,1
5511,28,,2022-09-02 11:26:35,2022-09-02 11:27:37.630623,407,1
5512,29,,2022-09-02 11:26:55,2022-09-02 11:27:37.648992,333,0
5513,28,,2022-09-02 11:26:30,2022-09-02 11:27:37.660433,94,1
5514,1,,2022-09-02 11:26:27,2022-09-02 11:27:40.935432,327,1
5515,26,,2022-09-02 11:26:13,2022-09-02 11:27:40.958828,292,1
5516,29,,2022-09-01 22:48:52,2022-09-02 11:27:49.111670,312,1
5517,29,,2022-09-02 11:24:31,2022-09-02 11:27:49.134897,374,1
5518,28,,2022-09-02 11:26:42,2022-09-02 11:27:52.393710,365,0
5519,28,,2022-09-02 11:26:58,2022-09-02 11:27:54.925950,387,1
5520,28,,2022-09-02 11:26:35,2022-09-02 11:28:02.682040,407,1
5521,7,,2022-09-02 11:27:02,2022-09-02 11:28:10.364947,,1
5522,28,,2022-09-02 11:26:35,2022-09-02 11:28:11.110580,407,1
5523,26,,2022-09-02 11:26:13,2022-09-02 11:28:19.251239,292,1
5524,29,,2022-09-02 11:26:55,2022-09-02 11:28:19.503425,333,0
5525,26,,2022-09-02 11:27:08,2022-09-02 11:28:19.561213,274,1
5526,28,,2022-09-02 11:27:28,2022-09-02 11:28:19.679500,169,1
5527,27,,2022-09-02 11:26:13,2022-09-02 11:28:19.696885,292,1
5528,28,,2022-09-02 11:22:24,2022-09-02 11:28:21.388171,112,1
5529,28,,2022-09-02 11:27:31,2022-09-02 11:28:32.015746,327,1
5530,7,,2022-09-02 11:27:29,2022-09-02 11:28:32.077263,,1
5531,27,,2022-09-02 11:25:46,2022-09-02 11:28:32.784872,392,1
5532,7,,2022-09-02 11:27:14,2022-09-02 11:28:32.845827,,1
5533,28,,2022-09-02 11:27:31,2022-09-02 11:28:35.132160,327,1
5534,26,,2022-09-02 11:27:09,2022-09-02 11:28:35.197222,179,1
5535,29,,2022-09-02 11:26:55,2022-09-02 11:28:35.205591,333,0
5536,28,,2022-09-02 11:27:31,2022-09-02 11:28:37.032892,327,1
5537,28,,2022-09-02 11:26:35,2022-09-02 11:28:40.594606,407,1
5538,28,,2022-09-02 11:26:35,2022-09-02 11:28:43.541077,407,1
5539,7,,2022-09-02 11:27:10,2022-09-02 11:28:44.780042,,1
5540,26,,2022-09-02 11:26:12,2022-09-02 11:28:44.835064,379,1
5541,28,,2022-09-02 11:28:00,2022-09-02 11:28:44.987535,422,1
5542,27,,2022-09-02 11:25:46,2022-09-02 11:28:45.327654,392,1
5543,28,,2022-08-31 20:25:38,2022-09-02 11:28:57.537641,121,1
5544,29,,2022-09-02 11:26:16,2022-09-02 11:29:04.022268,336,0
5545,1,,2022-09-02 11:28:00,2022-09-02 11:29:05.172370,422,1
5546,1,,2022-09-02 11:27:40,2022-09-02 11:29:05.861627,292,1
5547,28,,2022-09-02 11:28:19,2022-09-02 11:29:06.727638,64,1
5548,26,,2022-09-02 11:28:23,2022-09-02 11:29:07.096627,378,1
5549,26,,2022-09-02 11:26:15,2022-09-02 11:29:07.238959,359,1
5550,28,,2022-09-02 11:28:24,2022-09-02 11:29:07.414122,237,1
5551,28,,2022-09-02 11:28:23,2022-09-02 11:29:20.459109,378,1
5552,14,,2022-09-02 11:27:32,2022-09-02 11:29:26.587792,311,1
5553,28,,2022-09-02 11:28:19,2022-09-02 11:29:26.969333,264,1
5554,1,,2022-09-02 11:14:28,2022-09-02 11:29:26.999041,238,1
5555,26,,2022-09-02 11:14:28,2022-09-02 11:29:27.079843,238,1
5556,1,,2022-09-02 11:27:40,2022-09-02 11:29:27.099331,292,1
5557,29,,2022-09-02 11:24:23,2022-09-02 11:29:40.643289,226,1
5558,29,,2022-09-02 11:24:23,2022-09-02 11:29:40.898599,226,1
5559,6,,2022-09-02 11:28:40,2022-09-02 11:29:40.924283,369,1
5560,1,,2022-09-02 11:28:45,2022-09-02 11:29:41.183097,94,1
5561,1,,2022-09-02 11:28:45,2022-09-02 11:29:41.241676,57,1
5562,28,,2022-09-02 11:28:46,2022-09-02 11:29:41.276994,81,1
5563,1,,2022-09-02 11:28:00,2022-09-02 11:29:44.641663,422,1
5564,28,,2022-09-02 11:28:44,2022-09-02 11:29:45.048130,112,1
5565,1,,2022-09-02 11:28:00,2022-09-02 11:29:48.083416,422,1
5566,1,,2022-09-02 11:28:00,2022-09-02 11:29:48.111844,422,1
5567,28,,2022-09-02 11:28:45,2022-09-02 11:29:48.178911,94,1
5568,26,,2022-09-02 11:28:17,2022-09-02 11:29:48.200305,172,1
5569,28,,2022-09-02 11:28:44,2022-09-02 11:29:48.395087,379,1
5570,1,,2022-09-02 11:14:28,2022-09-02 11:29:48.414491,238,1
5571,6,,2022-09-02 11:28:40,2022-09-02 11:29:48.502582,369,1
5572,29,,2022-09-02 11:24:23,2022-09-02 11:29:48.528151,226,1
5573,29,,2022-09-02 11:14:28,2022-09-02 11:29:48.786458,238,1
5574,1,,2022-09-02 11:28:17,2022-09-02 11:29:59.197132,172,1
5575,28,,2022-09-02 11:28:19,2022-09-02 11:30:08.297761,264,1
5576,29,,2022-09-02 11:24:23,2022-09-02 11:30:08.307056,226,1
5577,28,,2022-09-01 21:42:25,2022-09-02 11:30:11.878459,293,1
5578,1,,2022-09-02 11:24:57,2022-09-02 11:30:12.028917,425,1
5579,7,,2022-09-02 11:28:46,2022-09-02 11:30:12.241964,,1
5580,19,141,2022-09-01 20:37:59,2022-09-02 11:30:12.278995,137,1
5581,28,,2022-09-02 11:29:07,2022-09-02 11:30:12.360574,327,1
5582,26,,2022-09-02 11:28:17,2022-09-02 11:30:12.907332,172,1
5583,1,,2022-09-02 11:28:17,2022-09-02 11:30:23.198561,172,1
5584,26,,2022-09-02 11:28:17,2022-09-02 11:30:23.560918,172,1
5585,28,,2022-09-02 11:28:23,2022-09-02 11:30:32.064703,293,1
5586,27,,2022-09-02 09:31:36,2022-09-02 11:30:32.935226,393,1
